55058006740	2012-08-21	19	87
22295019354	2012-08-21	09	379
22295015770	2012-08-21	00	105
22295026780	2012-08-21	08	603
22295019845	2012-08-21	08	205
22295025770	2012-08-21	17	501
22295016800	2012-08-21	22	251
22295026780	2012-08-21	22	363
22295020194	2012-08-22	00	58
22295030686	2012-08-21	14	595
22295010011	2012-08-21	13	549
22295016720	2012-08-21	16	13
22295023987	2012-08-21	19	292
22295016780	2012-08-21	12	286
22295026660	2012-08-21	22	341
22295016700	2012-08-21	22	593
22295018170	2012-08-21	20	392
22295038484	2012-08-21	02	119
22295026830	2012-08-21	05	278
22295028907	2012-08-21	14	68
22295030682	2012-08-21	17	4473
22295026660	2012-08-21	17	832
22295020194	2012-08-21	07	1378
55058050682	2012-08-21	13	142
55058054727	2012-08-21	20	114
22295019356	2012-08-21	09	864
22295023008	2012-08-21	02	1948
22295019356	2012-08-21	22	1615
22295024887	2012-08-21	19	1623
22295020194	2012-08-21	15	849
55058054727	2012-08-21	18	140
22295016670	2012-08-21	21	204
22295026680	2012-08-21	17	101
55058006740	2012-08-21	08	604
22295038484	2012-08-21	00	759
22295023987	2012-08-21	03	282
22295030686	2012-08-21	15	1067
22295038484	2012-08-21	14	1346
55058000367	2012-08-21	08	438
22295039845	2012-08-21	19	158
22295024847	2012-08-21	09	488
22295016830	2012-08-21	00	324
22295016710	2012-08-21	01	166
55058059933	2012-08-21	13	334
22295038484	2012-08-21	23	1322
22295020011	2012-08-22	00	116
22295016710	2012-08-21	21	249
22295026830	2012-08-21	04	164
22295016760	2012-08-21	19	53
22295026750	2012-08-21	08	386
22295010208	2012-08-21	23	190
22295016700	2012-08-21	23	294
55058044727	2012-08-21	21	48
55058059835	2012-08-21	16	216
22295026660	2012-08-21	16	313
22295016670	2012-08-21	06	120
22295026660	2012-08-21	23	266
55058050682	2012-08-21	12	138
22295026760	2012-08-21	23	228
22295023008	2012-08-21	00	3162
22295019845	2012-08-21	09	149
22295026780	2012-08-21	09	94
22295025770	2012-08-21	16	808
22295026780	2012-08-21	23	268
22295016800	2012-08-21	23	410
22295010604	2012-08-21	21	54
22295030686	2012-08-21	17	2527
22295010011	2012-08-21	12	146
22295019356	2012-08-21	23	1407
22295016780	2012-08-21	00	21
22295019354	2012-08-21	08	106
22295026760	2012-08-21	06	2
22295016700	2012-08-21	21	320
22295018170	2012-08-21	21	161
22295016810	2012-08-21	16	178
22295038484	2012-08-21	15	2120
22295026830	2012-08-21	06	320
22295016800	2012-08-21	12	134
22295028907	2012-08-21	15	312
22295016710	2012-08-21	20	24
22295030682	2012-08-21	16	2544
22295024847	2012-08-21	08	346
22295026660	2012-08-21	14	573
22295020194	2012-08-21	06	898
22295024887	2012-08-21	09	110
22295023987	2012-08-21	18	406
55058059933	2012-08-21	12	123
22295026660	2012-08-21	21	285
22295010011	2012-08-21	14	358
22295016710	2012-08-21	14	339
22295024887	2012-08-21	18	807
22295028903	2012-08-21	17	213
22295025770	2012-08-21	18	497
22295016670	2012-08-21	20	71
22295019356	2012-08-21	21	1400
22295016760	2012-08-21	18	34
22295030682	2012-08-21	03	879
22295026750	2012-08-21	09	11
22295016780	2012-08-21	01	23
22295038488	2012-08-21	18	2306
22295039845	2012-08-21	18	105
22295018934	2012-08-21	06	57
22295016710	2012-08-21	22	432
22295010208	2012-08-21	18	177
22295038484	2012-08-21	01	920
22295010604	2012-08-21	20	264
55058050682	2012-08-21	08	165
22295038484	2012-08-21	17	3246
55058000367	2012-08-21	09	222
22295026680	2012-08-21	09	551
22295026770	2012-08-21	20	97
22295016680	2012-08-21	16	246
22295026760	2012-08-21	20	115
22295023008	2012-08-21	01	1806
22295016750	2012-08-21	00	112
22295024887	2012-08-21	08	825
22295025770	2012-08-21	19	149
22295026750	2012-08-21	18	32
22295016700	2012-08-21	04	332
22295010604	2012-08-21	22	232
22295030686	2012-08-21	16	1794
22295028903	2012-08-21	16	464
55058048452	2012-08-21	17	210
22295026770	2012-08-21	07	175
22295026760	2012-08-21	07	1609
22295016710	2012-08-21	15	405
22295025770	2012-08-21	07	272
22295010011	2012-08-21	15	139
22295030686	2012-08-21	21	2594
22295030682	2012-08-21	02	1696
22295026700	2012-08-21	02	114
55058050682	2012-08-21	11	234
22295026830	2012-08-21	07	88
22295016800	2012-08-21	15	44
22295023008	2012-08-21	07	4175
22295038488	2012-08-21	19	3235
22295026660	2012-08-21	15	352
22295019356	2012-08-21	04	287
22295026660	2012-08-21	20	104
55058006690	2012-08-21	09	360
22295016700	2012-08-21	20	20
22295010208	2012-08-21	19	43
22295030686	2012-08-21	10	1452
22295010011	2012-08-21	17	480
22295019356	2012-08-21	20	1597
55058006690	2012-08-21	21	66
22295028903	2012-08-21	14	262
22295026760	2012-08-21	01	79
22295026770	2012-08-21	21	602
22295030682	2012-08-21	00	2747
22295016680	2012-08-21	17	69
22295026670	2012-08-21	10	27
22295016710	2012-08-21	17	119
22295018934	2012-08-21	07	48
22295030686	2012-08-21	20	3455
22295028907	2012-08-21	18	29
22295026680	2012-08-21	20	101
55058048452	2012-08-21	16	91
22295016710	2012-08-21	23	659
22295016700	2012-08-21	05	104
22295026830	2012-08-21	01	309
22295019354	2012-08-21	18	60
22295038484	2012-08-21	16	1711
55058006740	2012-08-21	13	99
22295016800	2012-08-21	17	161
22295026810	2012-08-21	15	84
22295025770	2012-08-21	06	55
22295026770	2012-08-21	23	361
22295016750	2012-08-21	21	1013
55058006690	2012-08-21	23	228
22295026760	2012-08-21	21	200
22295016680	2012-08-21	15	187
22295019356	2012-08-21	05	84
22295026680	2012-08-21	08	565
22295023008	2012-08-21	06	2728
22295016700	2012-08-21	07	26
55058048452	2012-08-21	14	95
22295026670	2012-08-21	11	82
22295018934	2012-08-21	09	161
22295030686	2012-08-21	11	1224
22295038484	2012-08-21	10	1536
55058009933	2012-08-21	18	99
22295026760	2012-08-21	00	111
22295026780	2012-08-22	00	58
22295030686	2012-08-21	22	1905
22295028907	2012-08-21	08	58
22295026700	2012-08-21	13	139
22295023008	2012-08-21	04	1470
22295016750	2012-08-21	07	167
22295019356	2012-08-21	07	1085
22295018934	2012-08-21	23	258
22295016760	2012-08-21	15	195
55058006690	2012-08-21	08	360
22295026680	2012-08-21	21	32
22295026830	2012-08-21	00	183
55058006740	2012-08-21	12	213
22295023987	2012-08-21	09	1720
22295030682	2012-08-21	01	2743
22295016750	2012-08-21	20	154
55058048452	2012-08-21	09	55
22295016710	2012-08-21	16	241
22295030686	2012-08-21	13	1121
22295028903	2012-08-21	15	225
22295010011	2012-08-21	16	472
22295026670	2012-08-21	13	138
22295026680	2012-08-21	23	86
22295026830	2012-08-21	02	225
22295018934	2012-08-21	08	238
22295038484	2012-08-21	11	2372
22295026660	2012-08-21	18	474
22295016800	2012-08-21	16	297
22295026700	2012-08-21	01	368
22295016830	2012-08-21	18	90
22295028907	2012-08-21	09	97
22295030682	2012-08-21	07	3629
22295016710	2012-08-21	10	473
22295028903	2012-08-21	13	444
55058006690	2012-08-21	22	298
22295016750	2012-08-21	22	720
22295010011	2012-08-21	18	106
55058000011	2012-08-21	13	102
22295016760	2012-08-21	14	43
22295018934	2012-08-21	22	44
22295016750	2012-08-21	06	12
22295026780	2012-08-21	03	85
22295026770	2012-08-21	22	451
22295038484	2012-08-21	13	2298
22295026810	2012-08-21	16	248
22295010011	2012-08-21	21	233
22295010208	2012-08-21	14	138
22295030686	2012-08-21	23	3118
22295023987	2012-08-21	08	426
22295010604	2012-08-21	07	358
22295025770	2012-08-21	21	622
55058048452	2012-08-21	15	95
22295016790	2012-08-21	15	70
22295018907	2012-08-21	10	100
22295016760	2012-08-21	16	311
22295023008	2012-08-21	05	1455
22295016720	2012-08-21	08	124
22295019356	2012-08-21	06	337
22295018934	2012-08-21	20	141
22295026780	2012-08-21	02	87
22295016700	2012-08-21	00	114
22295030682	2012-08-21	06	2409
22295026700	2012-08-21	14	37
22295028903	2012-08-21	12	350
22295016710	2012-08-21	11	578
22295026670	2012-08-21	12	290
22295016830	2012-08-21	09	22
22295019354	2012-08-21	15	332
22295030686	2012-08-21	12	1560
22295010011	2012-08-21	19	22
55058048452	2012-08-21	13	321
22295016760	2012-08-21	20	156
55058058484	2012-08-22	00	150
22295016780	2012-08-21	22	179
22295018907	2012-08-21	11	283
22295010011	2012-08-21	20	162
22295026810	2012-08-22	00	58
22295026830	2012-08-21	03	171
22295019356	2012-08-21	00	886
55058040407	2012-08-21	18	34
22295010208	2012-08-21	15	519
22295016840	2012-08-21	07	86
55058006690	2012-08-21	11	123
22295010604	2012-08-21	06	194
22295026660	2012-08-21	19	37
22295025770	2012-08-21	20	76
22295026670	2012-08-21	14	70
22295024847	2012-08-21	19	94
22295030682	2012-08-21	04	1092
22295016710	2012-08-21	13	551
22295016750	2012-08-21	23	843
22295028903	2012-08-21	10	310
22295010011	2012-08-21	22	788
22295026700	2012-08-21	04	89
55058048452	2012-08-21	12	405
22295016760	2012-08-21	21	542
22295014919	2012-08-21	11	292
22295025770	2012-08-21	22	251
55058006740	2012-08-21	17	83
22295018907	2012-08-21	13	245
22295038484	2012-08-21	12	1893
22295019354	2012-08-21	14	49
22295010208	2012-08-21	17	2
22295026670	2012-08-21	21	6
22295018934	2012-08-21	21	108
22295016780	2012-08-21	23	53
22295019356	2012-08-21	01	622
22295026830	2012-08-21	23	951
22295016760	2012-08-21	17	9
22295016840	2012-08-21	06	181
55058006690	2012-08-21	10	360
22295019354	2012-08-21	16	151
22295016760	2012-08-21	23	1014
22295016790	2012-08-21	16	13
22295016760	2012-08-22	00	78
22295038484	2012-08-21	08	1691
22295026670	2012-08-21	15	140
22295026810	2012-08-21	13	32
22295026700	2012-08-21	17	220
22295024847	2012-08-21	01	68
22295025770	2012-08-21	08	370
22295026800	2012-08-21	08	153
55058048452	2012-08-21	10	134
22295026800	2012-08-21	22	294
22295016760	2012-08-21	11	112
22295023008	2012-08-21	08	3118
22295016840	2012-08-21	04	219
22295026680	2012-08-21	02	360
22295014919	2012-08-21	10	560
22295016780	2012-08-21	21	106
55058006740	2012-08-21	16	682
22295019356	2012-08-21	03	74
22295026670	2012-08-21	20	122
22295030682	2012-08-21	05	1442
22295024847	2012-08-21	18	411
22295030686	2012-08-21	08	1611
22295016710	2012-08-21	12	504
22295028903	2012-08-21	11	430
22295026670	2012-08-21	17	461
22295026830	2012-08-21	22	550
22295018907	2012-08-21	12	155
55048052506	2012-08-21	21	147
22295014919	2012-08-21	12	242
22295010208	2012-08-21	16	509
55058050682	2012-08-21	18	289
55058000011	2012-08-21	07	186
22295030686	2012-08-22	00	256
22295010011	2012-08-21	23	335
22295026780	2012-08-21	07	143
55058000011	2012-08-21	17	183
55058044727	2012-08-21	08	125
22295026830	2012-08-21	20	16
22295026680	2012-08-21	03	300
22295010208	2012-08-21	10	883
22295018907	2012-08-21	14	431
22295038484	2012-08-21	09	1062
22295038488	2012-08-21	10	1189
22295024847	2012-08-21	02	77
22295025770	2012-08-21	09	1750
55058006670	2012-08-21	13	69
55058048452	2012-08-21	11	318
22295010604	2012-08-21	03	91
22295026700	2012-08-21	16	4
22295019354	2012-08-21	17	113
22295016760	2012-08-21	22	517
22295016750	2012-08-21	08	220
22295016840	2012-08-21	05	69
22295026680	2012-08-21	01	360
22295023008	2012-08-21	09	2173
22295016760	2012-08-21	12	290
22295019356	2012-08-21	02	239
22295024847	2012-08-21	22	189
